id,title,date,submitters,fractions,case_num,case_title,case_subject,cabinet_appreciation,url,text,normalized_text,predicted_label_id,predicted_topic,economic,moral,scientific,security,health_environment,crisis_urgency,weaponization,dominant_frame,dominant_frame_score,n_frames_present,has_parse_failure
a12a1912-6df8-4197-bc8d-0308f7b9821d,"Vaststelling van de begrotingsstaten van het Ministerie van Landbouw, Natuur en Voedselkwaliteit (XIV) en het Diergezondheidsfonds (F) voor het jaar 2019",2019-06-24 00:00:00+02:00,"[{'Naam': 'F.W. Futselaar', 'Fractie': 'SP', 'Relatie': 'Indiener'}]",SP,2019Z13164,"Vaststelling van de begrotingsstaten van het Ministerie van Landbouw, Natuur en Voedselkwaliteit (XIV) en het Diergezondheidsfonds (F) voor het jaar 2019",Motie van het lid Futselaar over extern wetenschappelijk advies over de omvang van de Nederlandse veestapel,Ontraden,https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2019Z13164&did=2019D27115,"Tweede Kamer der Staten-Generaal 2
Vergaderjaar 2018–2019
35 000 XIV Vaststelling van de begrotingsstaten van het 
Ministerie van Landbouw, Natuur en 
Voedselkwaliteit (XIV) en het 
Diergezondheidsfonds (F) voor het jaar 2019
Nr. 86 MOTIE VAN HET LID FUTSELAAR
Voorgesteld tijdens het Notaoverleg van 24 juni 2019
De Kamer, 
gehoord de beraadslaging, 
overwegende dat de ambities voor kringlooplandbouw haaks lijken te 
staan op een grote, op export gerichte veestapel; 
constaterende dat de toekomstige omvang van de veestapel een 
voortdurende bron van discussie is, zowel in de samenleving als in het 
parlement; 
verzoekt de Minister, extern wetenschappelijk advies te vragen over welke 
omvang van de Nederlandse veestapel mogelijk is in de context van de 
uitgangspunten van kringlooplandbouw in 2030, 
en gaat over tot de orde van de dag. 
Futselaar
kst-35000-XIV-86
ISSN 0921 - 7371
’s-Gravenhage 2019 Tweede Kamer, vergaderjaar 2018–2019, 35 000 XIV, nr. 86","Motie van het lid Futselaar over extern wetenschappelijk advies over de omvang van de Nederlandse veestapel gehoord de beraadslaging, overwegende dat de ambities voor kringlooplandbouw haaks lijken te staan op een grote, op export gerichte veestapel; constaterende dat de toekomstige omvang van de veestapel een voortdurende bron van discussie is, zowel in de samenleving als in het parlement; verzoekt de Minister, extern wetenschappelijk advies te vragen over welke omvang van de Nederlandse veestapel mogelijk is in de context van de uitgangspunten van kringlooplandbouw in 2030,",1,climate_agriculture_energy,1,1,1,1,1,1,1,economic,1,0,False
1da1365d-f51a-4175-8ec5-cf3af3f13c7a,Regels voor het produceren van elektriciteit met behulp van kolen (Wet verbod op kolen bij elektriciteitsproductie),2019-06-26 00:00:00+02:00,"[{'Naam': 'T.M.T. van der Lee', 'Fractie': 'GroenLinks', 'Relatie': 'Indiener'}]",GroenLinks,2019Z13482,Regels voor het produceren van elektriciteit met behulp van kolen (Wet verbod op kolen bij elektriciteitsproductie),Motie van het lid Van der Lee over een duurzaam alternatief als aanvulling op duurzame biomassa bij de Amercentrale,Oordeel Kamer,https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2019Z13482&did=2019D27687,"Tweede Kamer der Staten-Generaal 2
Vergaderjaar 2018–2019
35 167 Regels voor het produceren van elektriciteit met 
behulp van kolen (Wet verbod op kolen bij 
elektriciteitsproductie)
Nr. 11 MOTIE VAN HET LID VAN DER LEE
Voorgesteld 26 juni 2019
De Kamer, 
gehoord de beraadslaging, 
constaterende dat er geen garantie is dat de Amercentrale in 2024 op 
100% biomassa zal draaien; 
overwegende dat wanneer het niet lukt om de Amercentrale in 2024 op 
100% duurzame biomassa te laten draaien, de afnemers van de warmte 
en de overheid voor het blok worden gezet en de kolencentrale wellicht 
langer open moet blijven; 
verzoekt de regering, ervoor zorg te dragen dat wanneer de Amercentrale 
in 2024 niet volledig op duurzame biomassa draait, er een duurzaam 
alternatief voorhanden is voor het aan deze centrale gekoppelde 
warmtenet, en zo nodig hiervoor zekerstellingen te eisen, 
en gaat over tot de orde van de dag. 
Van der Lee
kst-35167-11
ISSN 0921 - 7371
’s-Gravenhage 2019 Tweede Kamer, vergaderjaar 2018–2019, 35 167, nr. 11","Motie van het lid Van der Lee over een duurzaam alternatief als aanvulling op duurzame biomassa bij de Amercentrale gehoord de beraadslaging, constaterende dat er geen garantie is dat de Amercentrale in 2024 op 100% biomassa zal draaien; overwegende dat wanneer het niet lukt om de Amercentrale in 2024 op 100% duurzame biomassa te laten draaien, de afnemers van de warmte en de overheid voor het blok worden gezet en de kolencentrale wellicht langer open moet blijven; verzoekt de regering, ervoor zorg te dragen dat wanneer de Amercentrale in 2024 niet volledig op duurzame biomassa draait, er een duurzaam alternatief voorhanden is voor het aan deze centrale gekoppelde warmtenet, en zo nodig hiervoor zekerstellingen te eisen,",1,climate_agriculture_energy,1,1,1,1,1,1,1,economic,1,0,False
87b02b7a-ef67-470d-a5d8-90bff3cccdb4,Kabinetsaanpak Klimaatbeleid,2019-07-03 00:00:00+02:00,"[{'Naam': 'G.J.M. Segers', 'Fractie': 'ChristenUnie', 'Relatie': 'Medeindiener'}, {'Naam': 'P.E. (Pieter) Heerma', 'Fractie': 'CDA', 'Relatie': 'Medeindiener'}, {'Naam': 'D. Yesilgöz-Zegerius', 'Fractie': 'VVD', 'Relatie': 'Medeindiener'}, {'Naam': 'R.A.A. Jetten', 'Fractie': 'D66', 'Relatie': 'Indiener'}]",CDA; ChristenUnie; D66; VVD,2019Z14341,Kabinetsaanpak Klimaatbeleid,Motie van het lid Jetten c.s. over spoedige implementatie van de plannen uit het Klimaatakkoord,Oordeel Kamer,https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2019Z14341&did=2019D29414,"Tweede Kamer der Staten-Generaal 2
Vergaderjaar 2018–2019
32 813 Kabinetsaanpak Klimaatbeleid
Nr. 358 MOTIE VAN HET LID JETTEN C.S.
Voorgesteld 3 juli 2019
De Kamer, 
gehoord de beraadslaging, 
constaterende dat het kabinet plannen naar buiten heeft gebracht om 
Nederland op een eerlijke manier te verduurzamen en CO2 te reduceren; 
overwegende dat veel van deze plannen nog uitgevoerd moeten worden 
of vastgelegd moeten worden in wetgeving; 
verzoekt de regering, spoedig over te gaan tot implementatie van deze 
plannen om te voldoen aan de Nederlandse klimaatdoelen, met een 
eerlijke lastenverdeling en de kansen die dit brengt voor werk, welvaart en 
welzijn, 
en gaat over tot de orde van de dag. 
Jetten 
Pieter Heerma 
Segers 
Yes¸ilgöz-Zegerius
kst-32813-358
ISSN 0921 - 7371
’s-Gravenhage 2019 Tweede Kamer, vergaderjaar 2018–2019, 32 813, nr. 358","Motie van het lid Jetten c.s. over spoedige implementatie van de plannen uit het Klimaatakkoord gehoord de beraadslaging, constaterende dat het kabinet plannen naar buiten heeft gebracht om Nederland op een eerlijke manier te verduurzamen en CO2 te reduceren; overwegende dat veel van deze plannen nog uitgevoerd moeten worden of vastgelegd moeten worden in wetgeving; verzoekt de regering, spoedig over te gaan tot implementatie van deze plannen om te voldoen aan de Nederlandse klimaatdoelen, met een eerlijke lastenverdeling en de kansen die dit brengt voor werk, welvaart en welzijn,",1,climate_agriculture_energy,1,1,1,1,1,1,1,economic,1,0,False
8d74487f-f90b-4da1-8e7d-d06b9fd02210,Gewasbeschermingsbeleid,2019-07-03 00:00:00+02:00,"[{'Naam': 'F.W. Futselaar', 'Fractie': 'SP', 'Relatie': 'Indiener'}]",SP,2019Z14204,Gewasbeschermingsbeleid,Motie van het lid Futselaar over begrenzen van het gebruik van bestrijdingsmiddelen in de nabijheid van woningen ,Ontraden,https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2019Z14204&did=2019D29189,"Tweede Kamer der Staten-Generaal 2
Vergaderjaar 2018–2019
27 858 Gewasbeschermingsbeleid
Nr. 474 MOTIE VAN HET LID FUTSELAAR
Voorgesteld 3 juli 2019
De Kamer, 
gehoord de beraadslaging, 
overwegende dat het gebruik van bestrijdingsmiddelen en pesticiden 
ongewenst is en met name bij de sierbloementeelt vaak een negatief 
effect heeft op het milieu en de leefomgeving; 
overwegende dat bij het gebruik van deze middelen de omwonenden 
onterecht en bovenmatig worden belast; 
roept de Minister op te komen met wetgeving waarbij het gebruik van 
bestrijdingsmiddelen en pesticiden in met name de sierbloementeelt in de 
nabijheid van woningen wordt begrensd, 
en gaat over tot de orde van de dag. 
Futselaar
kst-27858-474
ISSN 0921 - 7371
’s-Gravenhage 2019 Tweede Kamer, vergaderjaar 2018–2019, 27 858, nr. 474","Motie van het lid Futselaar over begrenzen van het gebruik van bestrijdingsmiddelen in de nabijheid van woningen gehoord de beraadslaging, overwegende dat het gebruik van bestrijdingsmiddelen en pesticiden ongewenst is en met name bij de sierbloementeelt vaak een negatief effect heeft op het milieu en de leefomgeving; overwegende dat bij het gebruik van deze middelen de omwonenden onterecht en bovenmatig worden belast; roept de Minister op te komen met wetgeving waarbij het gebruik van bestrijdingsmiddelen en pesticiden in met name de sierbloementeelt in de nabijheid van woningen wordt begrensd,",1,climate_agriculture_energy,1,1,1,1,1,1,1,economic,1,0,False
f33f578c-30e7-4b79-bd31-9ac5f6f9e6a4,Waterbeleid,2019-09-04 00:00:00+02:00,"[{'Naam': 'F.P. Wassenberg', 'Fractie': 'PvdD', 'Relatie': 'Indiener'}]",PvdD,2019Z16344,Waterbeleid,Motie van het lid Wassenberg over het verbieden van het oplaten van gasgevulde ballonnen,Ontraden,https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2019Z16344&did=2019D33901,"Tweede Kamer der Staten-Generaal 2
Vergaderjaar 2018–2019
27 625 Waterbeleid
Nr. 478 MOTIE VAN HET LID WASSENBERG
Voorgesteld 4 september 2019
De Kamer, 
gehoord de beraadslaging, 
constaterende dat het oplaten van gasgevulde ballonnen ernstige 
gevolgen heeft voor het milieu en voor dieren; 
constaterende dat een recente studie in het wetenschappelijke tijdschrift 
Nature laat zien dat ballonnen doodsoorzaak nummer 1 zijn onder 
zeevogels; 
constaterende dat uit een opinietest van EenVandaag blijkt dat 71% van de 
Nederlanders vóór een ballonnenoplaatverbod is; 
constaterende dat driekwart van de Nederlandse gemeenten nog steeds 
geen ballonnenoplaatverbod kent; 
verzoekt de regering, het oplaten van gasgevulde ballonnen te verbieden, 
en gaat over tot de orde van de dag. 
Wassenberg
kst-27625-478
ISSN 0921 - 7371
’s-Gravenhage 2019 Tweede Kamer, vergaderjaar 2018–2019, 27 625, nr. 478","Motie van het lid Wassenberg over het verbieden van het oplaten van gasgevulde ballonnen gehoord de beraadslaging, constaterende dat het oplaten van gasgevulde ballonnen ernstige gevolgen heeft voor het milieu en voor dieren; constaterende dat een recente studie in het wetenschappelijke tijdschrift Nature laat zien dat ballonnen doodsoorzaak nummer 1 zijn onder zeevogels; constaterende dat uit een opinietest van EenVandaag blijkt dat 71% van de Nederlanders vóór een ballonnenoplaatverbod is; constaterende dat driekwart van de Nederlandse gemeenten nog steeds geen ballonnenoplaatverbod kent; verzoekt de regering, het oplaten van gasgevulde ballonnen te verbieden,",1,climate_agriculture_energy,1,1,1,1,1,1,1,economic,1,0,False
15342976-b03f-4204-9dce-26825e99c647,"Vaststelling van de begrotingsstaten van het Ministerie van Landbouw, Natuur en Voedselkwaliteit (XIV) en het Diergezondheidsfonds (F) voor het jaar 2020",2019-10-10 00:00:00+02:00,"[{'Naam': 'T.H.P. Baudet', 'Fractie': 'FVD', 'Relatie': 'Indiener'}]",FVD,2019Z19459,"Vaststelling van de begrotingsstaten van het Ministerie van Landbouw, Natuur en Voedselkwaliteit (XIV) en het Diergezondheidsfonds (F) voor het jaar 2020",Motie van het lid Baudet over gelijktrekken van de Nederlandse stikstofdrempelwaarde met de drempelwaardes in Duitsland,Ontraden,https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2019Z19459&did=2019D40447,"Tweede Kamer der Staten-Generaal 2
Vergaderjaar 2019–2020
35 300 XIV Vaststelling van de begrotingsstaten van het 
Ministerie van Landbouw, Natuur en 
Voedselkwaliteit (XIV) en het 
Diergezondheidsfonds (F) voor het jaar 2020
Nr. 50 MOTIE VAN HET LID BAUDET
Voorgesteld 10 oktober 2019
De Kamer, 
gehoord de beraadslaging, 
constaterende dat de normen met betrekking tot actieve stikstofverbindingen in Nederland zo’n 140 keer strenger zijn dan die in Duitsland; 
voorts constaterende dat er geen enkel serieus milieu of natuurprobleem 
speelt met betrekking tot onze stikstofdeposities; 
roept het kabinet op, het Besluit natuurbescherming aan te passen en de 
Nederlandse stikstofdrempelwaarde gelijk te trekken met de drempelwaardes in Duitsland, opdat onmiddellijk weer gebouwd kan worden, 
boeren niet gesaneerd hoeven worden en de maximumsnelheid niet 
verlaagd hoeft te worden, 
en gaat over tot de orde van de dag. 
Baudet
kst-35300-XIV-50
ISSN 0921 - 7371
’s-Gravenhage 2019 Tweede Kamer, vergaderjaar 2019–2020, 35 300 XIV, nr. 50","Motie van het lid Baudet over gelijktrekken van de Nederlandse stikstofdrempelwaarde met de drempelwaardes in Duitsland gehoord de beraadslaging, constaterende dat de normen met betrekking tot actieve stikstofverbindingen in Nederland zo’n 140 keer strenger zijn dan die in Duitsland; voorts constaterende dat er geen enkel serieus milieu of natuurprobleem speelt met betrekking tot onze stikstofdeposities; roept het kabinet op, het Besluit natuurbescherming aan te passen en de Nederlandse stikstofdrempelwaarde gelijk te trekken met de drempelwaardes in Duitsland, opdat onmiddellijk weer gebouwd kan worden, boeren niet gesaneerd hoeven worden en de maximumsnelheid niet verlaagd hoeft te worden,",1,climate_agriculture_energy,1,1,1,1,1,1,1,economic,1,0,False
3386d7c4-004a-4511-a923-335e9d7a6fe5,"Vaststelling van de begrotingsstaten van het Ministerie van Landbouw, Natuur en Voedselkwaliteit (XIV) en het Diergezondheidsfonds (F) voor het jaar 2020",2019-10-10 00:00:00+02:00,"[{'Naam': 'W.J.H. Lodders', 'Fractie': 'VVD', 'Relatie': 'Medeindiener'}, {'Naam': 'J.L. Geurts', 'Fractie': 'CDA', 'Relatie': 'Indiener'}]",CDA; VVD,2019Z19429,"Vaststelling van de begrotingsstaten van het Ministerie van Landbouw, Natuur en Voedselkwaliteit (XIV) en het Diergezondheidsfonds (F) voor het jaar 2020",Motie van de leden Geurts en Lodders over het valideren van metingen van en modellen voor stikstofdeposities ,Oordeel Kamer,https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2019Z19429&did=2019D40417,"Tweede Kamer der Staten-Generaal 2
Vergaderjaar 2019–2020
35 300 XIV Vaststelling van de begrotingsstaten van het 
Ministerie van Landbouw, Natuur en 
Voedselkwaliteit (XIV) en het 
Diergezondheidsfonds (F) voor het jaar 2020
Nr. 22 MOTIE VAN DE LEDEN GEURTS EN LODDERS
Voorgesteld 10 oktober 2019
De Kamer, 
gehoord de beraadslaging, 
overwegende dat er onzekerheden zijn bij het onderbouwen van het 
beleid ten aanzien van stikstofgevoelige natuur; 
verzoekt de regering, samen met de Wageningen Universiteit, de 
Universiteit van Amsterdam, andere kennisinstituten in onze buurlanden 
en Stichting Mesdagfonds nog dit jaar te bekijken hoe het meten en 
monitoren van stikstofdeposities op korte termijn verbeterd kan worden; 
verzoekt de regering tevens, het model dat gebruikt wordt voor de 
emissies en depositie van stikstof, dat in de basis gevalideerd is, en de 
kalibratie van het model nogmaals wetenschappelijk te laten valideren om 
voor het beleid op de langere termijn meer zekerheid te krijgen en onrust 
weg te nemen; 
verzoekt de regering voorts, ten behoeve van een drempelwaarde, naar 
analogie van Vlaanderen en Duitsland, de eerder genoemde onderzoeksinstellingen te vragen om op de kortst mogelijke termijn op basis van de 
beschikbare kennis een onderbouwing te geven van de mate waarin 
stikstofemissies op een bepaalde afstand een significant effect hebben op 
stikstofgevoelige habitats in Nederland, 
en gaat over tot de orde van de dag. 
Geurts 
Lodders
kst-35300-XIV-22
ISSN 0921 - 7371
’s-Gravenhage 2019 Tweede Kamer, vergaderjaar 2019–2020, 35 300 XIV, nr. 22","Motie van de leden Geurts en Lodders over het valideren van metingen van en modellen voor stikstofdeposities gehoord de beraadslaging, overwegende dat er onzekerheden zijn bij het onderbouwen van het beleid ten aanzien van stikstofgevoelige natuur; verzoekt de regering, samen met de Wageningen Universiteit, de Universiteit van Amsterdam, andere kennisinstituten in onze buurlanden en Stichting Mesdagfonds nog dit jaar te bekijken hoe het meten en monitoren van stikstofdeposities op korte termijn verbeterd kan worden; verzoekt de regering tevens, het model dat gebruikt wordt voor de emissies en depositie van stikstof, dat in de basis gevalideerd is, en de kalibratie van het model nogmaals wetenschappelijk te laten valideren om voor het beleid op de langere termijn meer zekerheid te krijgen en onrust weg te nemen; verzoekt de regering voorts, ten behoeve van een drempelwaarde, naar analogie van Vlaanderen en Duitsland, de eerder genoemde onderzoeksinstellingen te vragen om op de kortst mogelijke termijn op basis van de beschikbare kennis een onderbouwing te geven van de mate waarin stikstofemissies op een bepaalde afstand een significant effect hebben op stikstofgevoelige habitats in Nederland,",1,climate_agriculture_energy,1,1,1,1,1,1,1,economic,1,0,False
0bf4757c-cbc9-44b8-a8a3-d440af396f5b,Vaststelling van de begrotingsstaten van het Ministerie van Infrastructuur en Waterstaat (XII) voor het jaar 2020,2019-10-17 00:00:00+02:00,"[{'Naam': 'C.M. van Brenk', 'Fractie': '50PLUS', 'Relatie': 'Indiener'}, {'Naam': 'T.H.P. Baudet', 'Fractie': 'FVD', 'Relatie': 'Medeindiener'}]",50PLUS; FVD,2019Z19963,Vaststelling van de begrotingsstaten van het Ministerie van Infrastructuur en Waterstaat (XII) voor het jaar 2020,Motie van de leden Van Brenk en Baudet over de haalbaarheid van een nieuw vliegveld op een eiland in de Noordzee,Ontraden,https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2019Z19963&did=2019D41665,"Tweede Kamer der Staten-Generaal 2
Vergaderjaar 2019–2020
35 300 XII Vaststelling van de begrotingsstaten van het 
Ministerie van Infrastructuur en Waterstaat (XII) 
voor het jaar 2020
Nr. 48 MOTIE VAN DE LEDEN VAN BRENK EN BAUDET
Voorgesteld 17 oktober 2019
De Kamer, 
gehoord de beraadslaging, 
overwegende de belangrijke economische, ecologische en militairstrategische kansen van een nieuw vliegveld in de Noordzee; 
constaterende de in potentie grote oppervlakte die op termijn kan 
vrijvallen voor andere activiteiten, op de plaats waar nu Schiphol is 
gesitueerd; 
constaterende dat een vliegveld op een nieuw aan te leggen eiland in de 
Noordzee ook interessante kansen kan bieden op het terrein van onder 
andere duurzame energie met nadruk op getijdenenergie, toerisme, 
militaire veiligheid en uiteraard ook de bescherming van de Nederlandse 
kust tegen storm en hoog water; 
overwegende dat de technische, economische en geologische data die 
worden voortgebracht door een uitgebreid wetenschappelijk onderzoek, 
een grote waarde vertegenwoordigen, afhankelijk van de verdere 
voortgang van het project; 
overwegende dat er 300 miljard in Europese fondsen is blijven liggen en 
dat de Europese fondsen zeer geïnteresseerd zouden moeten zijn in 
cofinanciering van nieuwe investeringen op het gebied van infrastructuur, 
innovatie en waterbeheer; 
overwegende dat de voorgaande twee overwegingen de uiteindelijke 
nettokosten van het onderzoek enorm zouden kunnen verlagen; 
verzoekt de regering, een uitgebreid wetenschappelijk onderzoek naar de 
mogelijkheden en de haalbaarheid van een nieuw vliegveld op een eiland 
in de Noordzee te starten, inclusief een optimale benutting van alle 
genoemde mogelijkheden op het gebied van duurzame energie, militaire 
kst-35300-XII-48
ISSN 0921 - 7371
’s-Gravenhage 2019 Tweede Kamer, vergaderjaar 2019–2020, 35 300 XII, nr. 48 1
veiligheid, toerisme alsmede een betere bescherming van de kust tegen 
hoog water; 
verzoekt de regering tevens, bij de bekostiging van dit onderzoek in te 
zetten op de optimale benutting van subsidies en cofinancieringen van 
nationale en Europese instellingen en fondsen, om zo de kosten voor de 
Staat zo veel mogelijk te beperken, 
en gaat over tot de orde van de dag. 
Van Brenk 
Baudet
Tweede Kamer, vergaderjaar 2019–2020, 35 300 XII, nr. 48 2","Motie van de leden Van Brenk en Baudet over de haalbaarheid van een nieuw vliegveld op een eiland in de Noordzee gehoord de beraadslaging, overwegende de belangrijke economische, ecologische en militairstrategische kansen van een nieuw vliegveld in de Noordzee; constaterende de in potentie grote oppervlakte die op termijn kan vrijvallen voor andere activiteiten, op de plaats waar nu Schiphol is gesitueerd; constaterende dat een vliegveld op een nieuw aan te leggen eiland in de Noordzee ook interessante kansen kan bieden op het terrein van onder andere duurzame energie met nadruk op getijdenenergie, toerisme, militaire veiligheid en uiteraard ook de bescherming van de Nederlandse kust tegen storm en hoog water; overwegende dat de technische, economische en geologische data die worden voortgebracht door een uitgebreid wetenschappelijk onderzoek, een grote waarde vertegenwoordigen, afhankelijk van de verdere voortgang van het project; overwegende dat er 300 miljard in Europese fondsen is blijven liggen en dat de Europese fondsen zeer geïnteresseerd zouden moeten zijn in cofinanciering van nieuwe investeringen op het gebied van infrastructuur, innovatie en waterbeheer; overwegende dat de voorgaande twee overwegingen de uiteindelijke nettokosten van het onderzoek enorm zouden kunnen verlagen; verzoekt de regering, een uitgebreid wetenschappelijk onderzoek naar de mogelijkheden en de haalbaarheid van een nieuw vliegveld op een eiland in de Noordzee te starten, inclusief een optimale benutting van alle genoemde mogelijkheden op het gebied van duurzame energie, militaire -35300- -48 0921 - 7371 2019 , 2019–2020, 35 300 , 48 1 veiligheid, toerisme alsmede een betere bescherming van de kust tegen hoog water; verzoekt de regering tevens, bij de bekostiging van dit onderzoek in te zetten op de optimale benutting van subsidies en cofinancieringen van nationale en Europese instellingen en fondsen, om zo de kosten voor de Staat zo veel mogelijk te beperken,",1,climate_agriculture_energy,1,1,1,1,1,1,1,economic,1,0,False
e0d8cbe7-4ed1-4ce0-9ac2-99429cd5dcfe,Vaststelling van de begrotingsstaten van het Ministerie van Infrastructuur en Waterstaat (XII) voor het jaar 2020,2019-10-17 00:00:00+02:00,"[{'Naam': 'R.R. van Aalst', 'Fractie': 'PVV', 'Relatie': 'Indiener'}]",PVV,2019Z19910,Vaststelling van de begrotingsstaten van het Ministerie van Infrastructuur en Waterstaat (XII) voor het jaar 2020,Motie van het lid Van Aalst over direct opheffen van de verplichting van E10 voor pomphouders,Ontraden,https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2019Z19910&did=2019D41567,"Tweede Kamer der Staten-Generaal 2
Vergaderjaar 2019–2020
35 300 XII Vaststelling van de begrotingsstaten van het 
Ministerie van Infrastructuur en Waterstaat (XII) 
voor het jaar 2020
Nr. 18 MOTIE VAN HET LID VAN AALST
Voorgesteld 17 oktober 2019
De Kamer, 
gehoord de beraadslaging, 
constaterende dat: 
• de verplichting voor pomphouders om E10 aan te bieden bij kleinere 
tankstations leidt tot minder aanbod; 
• E10 juist leidt tot meer verbruik en een hogere prijs; 
• E10 schade aan kan richten bij bepaalde motoren; 
van mening dat het aanbod van de pomphouder in overeenstemming 
moet zijn met de vraag van de consument; 
verzoekt de regering, de verplichting van E10 voor pomphouders per 
direct op te heffen, 
en gaat over tot de orde van de dag. 
Van Aalst
kst-35300-XII-18
ISSN 0921 - 7371
’s-Gravenhage 2019 Tweede Kamer, vergaderjaar 2019–2020, 35 300 XII, nr. 18","Motie van het lid Van Aalst over direct opheffen van de verplichting van E10 voor pomphouders gehoord de beraadslaging, constaterende dat: • de verplichting voor pomphouders om E10 aan te bieden bij kleinere tankstations leidt tot minder aanbod; • E10 juist leidt tot meer verbruik en een hogere prijs; • E10 schade aan kan richten bij bepaalde motoren; van mening dat het aanbod van de pomphouder in overeenstemming moet zijn met de vraag van de consument; verzoekt de regering, de verplichting van E10 voor pomphouders per direct op te heffen,",1,climate_agriculture_energy,1,1,1,1,1,1,1,economic,1,0,False
fc81cb82-2336-41a6-93a3-e59c8276040f,Voortgang Natura 2000,2019-10-17 00:00:00+02:00,"[{'Naam': 'E. Ouwehand', 'Fractie': 'PvdD', 'Relatie': 'Indiener'}]",PvdD,2019Z19999,Voortgang Natura 2000,Motie van het lid Ouwehand over geen doorgang vinden van de Formule 1 in Zandvoort ,Geen (expliciete) appreciatie,https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2019Z19999&did=2019D41747,"Tweede Kamer der Staten-Generaal 2
Vergaderjaar 2019–2020
32 670 Voortgang Natura 2000
Nr. 179 MOTIE VAN HET LID OUWEHAND
Voorgesteld 17 oktober 2019
De Kamer, 
gehoord de beraadslaging, 
gegeven de stikstofcrisis; 
spreekt uit dat de Formule 1 in Zandvoort geen doorgang kan vinden, 
en gaat over tot de orde van de dag. 
Ouwehand
kst-32670-179
ISSN 0921 - 7371
’s-Gravenhage 2019 Tweede Kamer, vergaderjaar 2019–2020, 32 670, nr. 179","Motie van het lid Ouwehand over geen doorgang vinden van de Formule 1 in Zandvoort gehoord de beraadslaging, gegeven de stikstofcrisis; spreekt uit dat de Formule 1 in Zandvoort geen doorgang kan vinden,",1,climate_agriculture_energy,1,1,1,1,1,1,1,economic,1,0,False
